report,technique_id,technique_name,score,flagged,instances,sections,best_evidence
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1202,Indirect Command Execution,100,0,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,executes the payload
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1204,User Execution,100,0,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,executed a malicious
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1204.002,Malicious File,100,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Key Takeaways,deployed across the intrusion
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.003,CMSTP,100,0,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,d5601f8c-b26f-4ab0-9035-69e11a8d4ad2 : CobaltStrike Named Pipe
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1218.011,Rundll32,100,0,6,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,rundll32.exe
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1482,Domain Trust Discovery,100,0,4,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,nltest /domain_trusts
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1518.001,Security Software Discovery,100,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,wmic.exe /node:localhost
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1547,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1547.001,Registry Run Keys / Startup Folder,100,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Persistence,Registry Run Key
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1548,Abuse Elevation Control Mechanism,100,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Privilege Escalation,UAC token duplication
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1548.002,Bypass User Account Control,100,0,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Privilege Escalation,elevate uac-token-duplication
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1555,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1555.003,Credentials from Web Browsers,100,1,4,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Key Takeaways,harvesting credentials
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1564,Hide Artifacts,100,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,Windows_Trojan_BruteRatel
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1574,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1574.001,DLL,100,0,3,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,upfilles.dll
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1583,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1583.003,Virtual Private Server,100,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,VPS2DAY
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1595,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1595.001,Scanning IP Blocks,100,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,scanning various /16 and /8
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1608,,100,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1608.001,Upload Malware,100,1,5,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Initial Access | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Key Takeaways,downloaded and executed
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1059,,97,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1134,,95,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027.010,Command Obfuscation,90,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,variable-length encoding
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027.013,Encrypted/Encoded File,90,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,XOR operations
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1059.001,PowerShell,90,0,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Privilege Escalation,multiple PowerShell instances were executed
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1072,Software Deployment Tools,90,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary,escalated privileges using Windows’ Secondary Logon service
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1102.002,Bidirectional Communication,90,1,4,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,hxxps://cloudmeri.com/comm[.]php
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1134.002,Create Process with Token,90,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,RUNAS execution to create a new process”
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1003,,80,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1003.001,LSASS Memory,80,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,LSASS access
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027,Obfuscated Files or Information,80,0,3,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Initial Access,heavily obfuscated
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027.008,Stripped Payloads,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,conceals its strings
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1027.015,Compression,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,compress the collected data
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1033,System Owner/User Discovery,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > MITRE ATT&CK,System Owner/User Discovery
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1102,Web Service,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,JSON response
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1132,Data Encoding,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,switch to UTF-8 encoding
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1140,Deobfuscate/Decode Files or Information,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Initial Access,////
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1210,Exploitation of Remote Services,80,0,5,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,used PsExec to remotely deploy
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1222,File and Directory Permissions Modification,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,icacls C:
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1222.001,Windows Permissions,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,icacls C:
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1552,,80,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1552.002,Credentials in Registry,80,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access,querying Windows registry keys
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1518,,75,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1016,,60,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1016.001,Internet Connection Discovery,60,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,Likely Connectivity
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1070,,60,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1071,,50,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1071.004,DNS,50,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,DNS data export
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1119,Automated Collection,50,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access,base64-encoding
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1190,Exploit Public-Facing Application,50,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,/vodeo/wg01ck01
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1480,,50,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1480.001,Environmental Keying,50,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,Encryption Key: MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQCGcLYJG9miEP3Lp+FqQ74n9HNbqI/
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1518.002,Backup Software Discovery,50,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access,backup systems
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1592,,50,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1592.004,Client Configurations,50,0,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Diamond Model Indicators,&desklinks=[
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1011,Exfiltration Over Other Network Medium,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Exfiltration,exfiltration activity took place over
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1020,Automated Exfiltration,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Impact,data exfiltration
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1068,Exploitation for Privilege Escalation,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Privilege Escalation,Privilege escalation
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1070.010,Relocate Malware,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Initial Access,related to a W-9 tax form
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1104,Multi-Stage Channels,20,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Case Summary | From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Execution,deployed a custom .NET backdoor
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1110.001,Password Guessing,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,hostname of the infected workstation
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1127,,20,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1127.002,ClickOnce,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Detections,CobaltStrike Named
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1539,Steal Web Session Cookie,20,1,2,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Credential Access,extracted email credentials
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1569,,20,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1569.002,Service Execution,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Lateral Movement,service Execution
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1571,Non-Standard Port,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Command and Control,443
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1590,,20,0,0,,
dfir-2025-09-29-from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusio,T1590.002,DNS,20,1,1,From a Single Click: How Lunar Spider Enabled a Near Two- Month Intrusion > Discovery,dnscmd /zoneprint domain.local
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1018,Remote System Discovery,100,0,2,Cat’s Got Your Files: Lynx Ransomware > Discovery | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,ping ​REDACTED
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,1,21,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Command and Control | Cat’s Got Your Files: Lynx Ransomware > Detections | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,moved laterally to it via RDP
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.002,SMB/Windows Admin Shares,100,0,3,Cat’s Got Your Files: Lynx Ransomware > Detections | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,External Remote SMB Logon
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1027,,100,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1027.015,Compression,100,0,2,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Collection,compressed the contents
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,100,1,6,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,discovery commands
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1057,Process Discovery,100,1,3,Cat’s Got Your Files: Lynx Ransomware > Discovery | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,Systeminfo
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1071,,100,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1071.001,Web Protocols,100,0,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,netscan.exe
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078,Valid Accounts,100,0,6,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Credential Access | Cat’s Got Your Files: Lynx Ransomware > Initial Access | Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,valid credentials
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.001,Default Accounts,100,1,2,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement | Cat’s Got Your Files: Lynx Ransomware > Persistence,Domain Admin credentials
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1098,,100,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1098.007,Additional Local or Domain Groups,100,1,5,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Detections | Cat’s Got Your Files: Lynx Ransomware > Privilege Escalation,added them to several high-privilege domain groups
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1105,Ingress Tool Transfer,100,1,5,Cat’s Got Your Files: Lynx Ransomware | Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Computed | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,downloaded NetExec
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1218.014,MMC,100,0,3,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,dsa.msc
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1484.001,Group Policy Modification,100,0,1,Cat’s Got Your Files: Lynx Ransomware > Privilege Escalation,Group Policy Creator Owners
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1486,Data Encrypted for Impact,100,0,1,Cat’s Got Your Files: Lynx Ransomware > Case Summary,deployed and executed Lynx ransomware
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1560.001,Archive via Utility,100,0,1,Cat’s Got Your Files: Lynx Ransomware > MITRE ATT&CK,Archive via Utility
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563,,100,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563.002,RDP Hijacking,100,1,8,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Diamond Model Indicators | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan | Cat’s Got Your Files: Lynx Ransomware > Execution,RDP Initial Access
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1518,,95,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1518.002,Backup Software Discovery,95,0,1,Cat’s Got Your Files: Lynx Ransomware > Impact,browsed the currently deployed backup jobs
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1039,Data from Network Shared Drive,90,1,3,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Collection | Cat’s Got Your Files: Lynx Ransomware > Key Takeaways,network shares
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1059.003,Windows Command Shell,90,0,1,Cat’s Got Your Files: Lynx Ransomware > Execution,Windows Command Shell (`cmd.exe`)
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.002,Domain Accounts,90,1,4,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Privilege Escalation,authenticated using a different account
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1560,Archive Collected Data,90,0,1,Cat’s Got Your Files: Lynx Ransomware > Exfiltration,archived files
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1588.002,Tool,90,0,2,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,purchased this license
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021,Remote Services,80,0,2,Cat’s Got Your Files: Lynx Ransomware > Credential Access | Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,Remote Desktop Protocol
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1048,Exfiltration Over Alternative Protocol,80,0,1,Cat’s Got Your Files: Lynx Ransomware > Exfiltration,upload feature
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1070.004,File Deletion,80,0,2,Cat’s Got Your Files: Lynx Ransomware > Case Summary | Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,delete existing backup jobs
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1584,Compromise Infrastructure,80,1,2,Cat’s Got Your Files: Lynx Ransomware > Command and Control,Railnet LLC
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1588,Obtain Capabilities,80,0,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,buy SoftPerfect
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1484,,60,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1059,,55,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1012,Query Registry,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,queried the registry
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1040,Network Sniffing,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Detections,Potential Scan
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1059.008,Network Device CLI,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,network discovery
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1070,Indicator Removal,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Defense Evasion,obscure their activity
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1080,Taint Shared Content,20,1,2,Cat’s Got Your Files: Lynx Ransomware > Detections,Suspicious ADS File
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1082,System Information Discovery,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,systeminfo
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1110,,20,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1110.004,Credential Stuffing,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Credential Access,breach dumps
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1133,External Remote Services,20,1,1,Cat’s Got Your Files: Lynx Ransomware > MITRE ATT&CK,External Remote Services
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1190,Exploit Public-Facing Application,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Case Summary,the threat actor returned via RDP from a new source IP address
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1218,System Binary Proxy Execution,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Detections,Suspicious ADS File
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1218.003,CMSTP,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Detections,Command Executed Via Run
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1219,,20,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1219.002,Remote Desktop Software,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,Netscan was used
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1484.002,Trust Modification,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Key Takeaways,added them to privileged
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1490,Inhibit System Recovery,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Impact,removed backups
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1557,,20,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,2,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,making connections over SMB
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1564,Hide Artifacts,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Defense Evasion,obscure their activity
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1590,,20,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1590.005,IP Addresses,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Case Summary,associated with Railnet LLC
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1595,,20,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1595.002,Vulnerability Scanning,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Detections,Netscan
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1608,,20,0,0,,
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1608.001,Upload Malware,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Command and Control,bulletproof hosting services
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1654,Log Enumeration,20,1,1,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,queried the registry on the beachhead host
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1021,,100,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1021.001,Remote Desktop Protocol,100,1,13,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Defense Evasion | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Detections > Sigma | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Diamond Model Indicators > Computed,deployed LockBit ransomware via RDP
